epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619922537450,2021-05-01T19.28.57.450,245.670,-20.244,17.134,3.293
1619922537489,2021-05-01T19.28.57.489,245.709,-13.598,7.439,3.171
1619922537530,2021-05-01T19.28.57.530,245.750,-12.439,3.415,-6.890
1619922537570,2021-05-01T19.28.57.570,245.790,-23.415,10.061,-2.622
1619922537611,2021-05-01T19.28.57.611,245.831,-16.707,7.195,4.085
1619922537651,2021-05-01T19.28.57.651,245.871,-17.073,6.159,6.220
1619922537692,2021-05-01T19.28.57.692,245.912,-16.341,7.622,8.537
1619922537731,2021-05-01T19.28.57.731,245.951,-13.110,6.463,10.976
1619922537772,2021-05-01T19.28.57.772,245.992,-11.707,3.415,9.329
1619922537812,2021-05-01T19.28.57.812,246.032,-8.354,0.610,6.098
1619922537853,2021-05-01T19.28.57.853,246.073,6.768,-6.098,1.463
1619922537892,2021-05-01T19.28.57.892,246.112,24.146,-11.829,-3.476
1619922537933,2021-05-01T19.28.57.933,246.153,48.354,-17.927,-10.305
1619922537973,2021-05-01T19.28.57.973,246.193,63.963,-20.366,-16.524
1619922538014,2021-05-01T19.28.58.014,246.234,20.000,-0.854,-18.841
1619922538053,2021-05-01T19.28.58.053,246.273,-49.146,19.207,-18.598
1619922538093,2021-05-01T19.28.58.093,246.313,-32.805,10.793,-16.402
1619922538134,2021-05-01T19.28.58.134,246.354,-13.902,2.561,-9.756
1619922538174,2021-05-01T19.28.58.174,246.394,-0.854,-4.085,-5.244
1619922538215,2021-05-01T19.28.58.215,246.435,1.707,-2.744,-2.866
1619922538254,2021-05-01T19.28.58.254,246.474,-0.793,-0.366,-2.805
1619922538295,2021-05-01T19.28.58.295,246.515,0.000,1.707,-5.061
1619922538335,2021-05-01T19.28.58.335,246.555,4.939,1.159,0.610
1619922538376,2021-05-01T19.28.58.376,246.596,-6.463,4.695,10.549
1619922538415,2021-05-01T19.28.58.415,246.635,10.976,-0.122,12.744
1619922538456,2021-05-01T19.28.58.456,246.676,17.927,-2.988,13.780
1619922538496,2021-05-01T19.28.58.496,246.716,8.415,-3.293,12.012
1619922538537,2021-05-01T19.28.58.537,246.757,6.524,-5.366,7.561
1619922538576,2021-05-01T19.28.58.576,246.796,8.963,-8.110,5.000
1619922538617,2021-05-01T19.28.58.617,246.837,1.159,-5.732,3.232
1619922538657,2021-05-01T19.28.58.657,246.877,-1.098,-4.207,1.707
1619922538698,2021-05-01T19.28.58.698,246.918,2.683,-3.354,0.854
1619922538738,2021-05-01T19.28.58.738,246.958,6.585,-2.805,-0.183
1619922538779,2021-05-01T19.28.58.779,246.999,9.939,-2.927,-0.915
1619922538818,2021-05-01T19.28.58.818,247.038,8.232,-1.829,-0.976
1619922538858,2021-05-01T19.28.58.858,247.078,6.524,2.134,-0.366
1619922538899,2021-05-01T19.28.58.899,247.119,6.585,3.902,-0.061
1619922538938,2021-05-01T19.28.58.938,247.158,8.415,1.707,0.061
1619922538979,2021-05-01T19.28.58.979,247.199,9.695,0.122,-0.305
1619922539019,2021-05-01T19.28.59.019,247.239,8.659,0.366,-0.610
1619922539060,2021-05-01T19.28.59.060,247.280,5.122,1.646,0.000
1619922539099,2021-05-01T19.28.59.099,247.319,3.415,-1.220,1.280
1619922539140,2021-05-01T19.28.59.140,247.360,4.207,-4.878,1.951
1619922539180,2021-05-01T19.28.59.180,247.400,5.427,-4.451,1.037
1619922539221,2021-05-01T19.28.59.221,247.441,2.988,-2.073,-0.610
1619922539260,2021-05-01T19.28.59.260,247.480,-1.280,-1.707,-0.854
1619922539301,2021-05-01T19.28.59.301,247.521,-1.280,-2.439,0.732
1619922539341,2021-05-01T19.28.59.341,247.561,0.915,-2.439,2.439
1619922539382,2021-05-01T19.28.59.382,247.602,1.037,-1.341,2.988
1619922539422,2021-05-01T19.28.59.422,247.642,0.610,0.183,3.049
1619922539461,2021-05-01T19.28.59.461,247.681,1.098,2.378,2.988
1619922539502,2021-05-01T19.28.59.502,247.722,1.280,3.598,2.012
1619922539542,2021-05-01T19.28.59.542,247.762,0.610,3.537,0.732
1619922539583,2021-05-01T19.28.59.583,247.803,0.244,3.963,0.061
1619922539622,2021-05-01T19.28.59.622,247.842,1.037,4.634,-0.183
1619922539663,2021-05-01T19.28.59.663,247.883,2.134,5.488,0.122
1619922539703,2021-05-01T19.28.59.703,247.923,2.134,5.854,-0.854
1619922539744,2021-05-01T19.28.59.744,247.964,0.488,4.939,-4.878
1619922539783,2021-05-01T19.28.59.783,248.003,-1.159,2.866,-8.415
1619922539824,2021-05-01T19.28.59.824,248.044,-0.854,1.098,-7.866
1619922539864,2021-05-01T19.28.59.864,248.084,-0.305,-0.305,-5.000
1619922539905,2021-05-01T19.28.59.905,248.125,4.512,-3.171,-2.073
1619922539945,2021-05-01T19.28.59.945,248.165,15.854,-4.695,4.634
1619922539986,2021-05-01T19.28.59.986,248.206,38.598,-7.195,18.293
1619922540025,2021-05-01T19.29.00.025,248.245,19.207,-6.402,27.561
1619922540066,2021-05-01T19.29.00.066,248.286,-41.098,1.037,21.463
1619922540106,2021-05-01T19.29.00.106,248.326,-31.159,-1.463,7.683
1619922540147,2021-05-01T19.29.00.147,248.367,-6.037,-8.293,2.195
1619922540186,2021-05-01T19.29.00.186,248.406,8.902,-8.476,0.976
1619922540226,2021-05-01T19.29.00.226,248.446,19.573,-6.768,-2.927
1619922540267,2021-05-01T19.29.00.267,248.487,35.061,-7.866,-4.512
1619922540306,2021-05-01T19.29.00.306,248.526,47.500,-8.476,-4.390
1619922540347,2021-05-01T19.29.00.347,248.567,52.317,-9.512,-7.012
1619922540387,2021-05-01T19.29.00.387,248.607,41.524,-7.378,-7.012
1619922540428,2021-05-01T19.29.00.428,248.648,34.451,-11.707,-11.341
1619922540468,2021-05-01T19.29.00.468,248.688,32.134,-15.671,-18.659
1619922540509,2021-05-01T19.29.00.509,248.729,17.073,-12.134,-20.671
1619922540548,2021-05-01T19.29.00.548,248.768,9.512,-9.756,-17.439
1619922540589,2021-05-01T19.29.00.589,248.809,-1.220,-5.305,-10.488
1619922540629,2021-05-01T19.29.00.629,248.849,-12.927,-2.561,-3.963
1619922540670,2021-05-01T19.29.00.670,248.890,-19.939,-2.073,-1.280
1619922540709,2021-05-01T19.29.00.709,248.929,-27.988,-1.098,0.976
1619922540750,2021-05-01T19.29.00.750,248.970,-28.415,-0.305,4.085
1619922540790,2021-05-01T19.29.00.790,249.010,-28.171,0.000,6.646
1619922540829,2021-05-01T19.29.00.829,249.049,-17.805,-2.805,5.183
1619922540870,2021-05-01T19.29.00.870,249.090,-13.171,-2.988,3.902
1619922540910,2021-05-01T19.29.00.910,249.130,-8.963,-3.659,2.256
1619922540951,2021-05-01T19.29.00.951,249.171,-5.671,-3.354,1.646
1619922540990,2021-05-01T19.29.00.990,249.210,-4.024,-2.195,1.646
1619922541031,2021-05-01T19.29.01.031,249.251,-1.646,-1.585,0.976
1619922541071,2021-05-01T19.29.01.071,249.291,-0.732,-0.976,0.366
1619922541112,2021-05-01T19.29.01.112,249.332,-1.098,-0.671,0.488
1619922541152,2021-05-01T19.29.01.152,249.372,0.671,-2.439,0.915
1619922541193,2021-05-01T19.29.01.193,249.413,6.280,-4.695,2.256
1619922541232,2021-05-01T19.29.01.232,249.452,7.805,-3.415,4.451
1619922541273,2021-05-01T19.29.01.273,249.493,5.366,-2.134,4.573
1619922541313,2021-05-01T19.29.01.313,249.533,0.976,-1.585,3.841
1619922541354,2021-05-01T19.29.01.354,249.574,-1.159,-1.098,2.683
1619922541393,2021-05-01T19.29.01.393,249.613,-1.098,-1.098,1.098
1619922541434,2021-05-01T19.29.01.434,249.654,-1.463,-0.366,0.610
1619922541474,2021-05-01T19.29.01.474,249.694,-1.585,0.610,0.610
1619922541515,2021-05-01T19.29.01.515,249.735,-1.341,0.671,-0.244
1619922541554,2021-05-01T19.29.01.554,249.774,-1.037,0.671,-0.854
1619922541595,2021-05-01T19.29.01.595,249.815,-0.610,0.122,-0.671
1619922541635,2021-05-01T19.29.01.635,249.855,-0.183,-0.244,-0.061
1619922541675,2021-05-01T19.29.01.675,249.895,-0.732,-0.122,0.549
1619922541716,2021-05-01T19.29.01.716,249.936,-1.280,-1.341,0.915
1619922541755,2021-05-01T19.29.01.755,249.975,-1.220,-6.341,3.049
1619922541796,2021-05-01T19.29.01.796,250.016,0.732,-58.841,30.549
1619922541836,2021-05-01T19.29.01.836,250.056,13.659,-168.049,144.512
1619922541877,2021-05-01T19.29.01.877,250.097,18.659,-226.341,269.512
1619922541916,2021-05-01T19.29.01.916,250.136,9.085,-220.122,309.451
1619922541957,2021-05-01T19.29.01.957,250.177,3.720,-164.512,261.585
1619922541997,2021-05-01T19.29.01.997,250.217,10.122,-82.622,153.476
1619922542038,2021-05-01T19.29.02.038,250.258,9.146,4.878,35.244
1619922542077,2021-05-01T19.29.02.077,250.297,8.232,61.585,-43.720
1619922542118,2021-05-01T19.29.02.118,250.338,11.585,75.671,-73.293
1619922542158,2021-05-01T19.29.02.158,250.378,8.902,50.366,-63.902
1619922542199,2021-05-01T19.29.02.199,250.419,10.549,25.793,-38.476
1619922542239,2021-05-01T19.29.02.239,250.459,4.573,12.927,-20.061
1619922542278,2021-05-01T19.29.02.278,250.498,-3.476,3.841,-14.085
1619922542319,2021-05-01T19.29.02.319,250.539,-25.488,-25.976,-25.915
1619922542359,2021-05-01T19.29.02.359,250.579,-74.207,-106.585,-42.744
1619922542400,2021-05-01T19.29.02.400,250.620,-82.683,-156.463,27.500
1619922542439,2021-05-01T19.29.02.439,250.659,-42.439,-161.463,181.098
1619922542480,2021-05-01T19.29.02.480,250.700,-7.256,-130.732,248.841
1619922542520,2021-05-01T19.29.02.520,250.740,27.134,-45.915,170.488
1619922542561,2021-05-01T19.29.02.561,250.781,40.732,31.524,38.232
1619922542600,2021-05-01T19.29.02.600,250.820,33.476,61.707,-24.573
1619922542641,2021-05-01T19.29.02.641,250.861,10.366,47.134,-32.073
1619922542681,2021-05-01T19.29.02.681,250.901,-3.171,33.659,-42.317
1619922542722,2021-05-01T19.29.02.722,250.942,-1.829,37.256,-54.756
1619922542761,2021-05-01T19.29.02.761,250.981,10.000,39.939,-62.622
1619922542802,2021-05-01T19.29.02.802,251.022,17.012,55.793,-76.341
1619922542842,2021-05-01T19.29.02.842,251.062,21.159,67.378,-98.354
1619922542883,2021-05-01T19.29.02.883,251.103,20.183,85.000,-125.366
1619922542923,2021-05-01T19.29.02.923,251.143,17.378,101.341,-154.268
1619922542964,2021-05-01T19.29.02.964,251.184,21.280,103.415,-170.854
1619922543003,2021-05-01T19.29.03.003,251.223,24.329,98.537,-169.451
1619922543044,2021-05-01T19.29.03.044,251.264,22.622,87.866,-149.695
1619922543084,2021-05-01T19.29.03.084,251.304,17.805,80.244,-124.939
1619922543123,2021-05-01T19.29.03.123,251.343,20.244,66.829,-99.512
1619922543164,2021-05-01T19.29.03.164,251.384,23.293,55.061,-69.939
1619922543204,2021-05-01T19.29.03.204,251.424,19.634,54.695,-48.841
1619922543245,2021-05-01T19.29.03.245,251.465,5.000,50.549,-35.732
1619922543284,2021-05-01T19.29.03.284,251.504,-7.378,44.024,-24.512
1619922543325,2021-05-01T19.29.03.325,251.545,-3.780,32.927,-19.024
1619922543365,2021-05-01T19.29.03.365,251.585,8.780,33.537,-17.134
1619922543406,2021-05-01T19.29.03.406,251.626,19.695,48.171,-19.024
1619922543446,2021-05-01T19.29.03.446,251.666,25.427,74.329,-24.939
1619922543487,2021-05-01T19.29.03.487,251.707,35.305,88.537,-39.939
1619922543526,2021-05-01T19.29.03.526,251.746,43.598,97.134,-58.171
1619922543567,2021-05-01T19.29.03.567,251.787,36.829,102.927,-65.488
1619922543607,2021-05-01T19.29.03.607,251.827,20.366,100.549,-63.293
1619922543648,2021-05-01T19.29.03.648,251.868,-2.378,86.585,-54.207
1619922543687,2021-05-01T19.29.03.687,251.907,-19.939,62.805,-37.317
1619922543727,2021-05-01T19.29.03.727,251.947,-19.939,42.866,-11.037
1619922543768,2021-05-01T19.29.03.768,251.988,-20.488,13.841,12.744
1619922543807,2021-05-01T19.29.03.807,252.027,-10.366,-6.402,24.634
1619922543848,2021-05-01T19.29.03.848,252.068,-12.622,-16.402,24.329
1619922543888,2021-05-01T19.29.03.888,252.108,-20.244,-30.244,22.927
1619922543929,2021-05-01T19.29.03.929,252.149,-21.098,-38.415,22.988
1619922543968,2021-05-01T19.29.03.968,252.188,-22.622,-39.085,22.317
1619922544009,2021-05-01T19.29.04.009,252.229,-19.634,-40.427,17.622
1619922544049,2021-05-01T19.29.04.049,252.269,-21.585,-37.134,12.134
1619922544090,2021-05-01T19.29.04.090,252.310,-22.195,-28.415,5.488
1619922544130,2021-05-01T19.29.04.130,252.350,-12.683,-27.439,-7.134
1619922544171,2021-05-01T19.29.04.171,252.391,-0.427,-25.488,-6.098
1619922544210,2021-05-01T19.29.04.210,252.430,-5.854,-26.341,0.488
1619922544251,2021-05-01T19.29.04.251,252.471,-6.585,-29.390,12.012
1619922544291,2021-05-01T19.29.04.291,252.511,-1.524,-28.232,23.293
1619922544332,2021-05-01T19.29.04.332,252.552,-10.915,-33.963,25.976
1619922544371,2021-05-01T19.29.04.371,252.591,-15.854,-41.890,24.268
1619922544412,2021-05-01T19.29.04.412,252.632,-15.366,-46.524,21.159
1619922544452,2021-05-01T19.29.04.452,252.672,-12.256,-45.854,17.561
1619922544493,2021-05-01T19.29.04.493,252.713,-10.244,-35.000,14.451
1619922544532,2021-05-01T19.29.04.532,252.752,-16.220,-24.329,11.707
1619922544572,2021-05-01T19.29.04.572,252.792,-17.927,-20.305,10.183
1619922544613,2021-05-01T19.29.04.613,252.833,-15.061,-16.159,10.854
1619922544653,2021-05-01T19.29.04.653,252.873,-11.585,-10.427,10.122
1619922544694,2021-05-01T19.29.04.694,252.914,-8.841,-3.780,4.634
1619922544733,2021-05-01T19.29.04.733,252.953,-3.780,0.976,-3.659
1619922544774,2021-05-01T19.29.04.774,252.994,-1.037,4.329,-9.878
1619922544814,2021-05-01T19.29.04.814,253.034,-0.244,7.073,-11.280
1619922544855,2021-05-01T19.29.04.855,253.075,0.671,6.951,-10.427
1619922544894,2021-05-01T19.29.04.894,253.114,-1.524,4.390,-8.232
1619922544935,2021-05-01T19.29.04.935,253.155,-2.866,1.951,-5.793
1619922544975,2021-05-01T19.29.04.975,253.195,-3.293,-1.037,-3.780
1619922545016,2021-05-01T19.29.05.016,253.236,-2.561,-3.415,-2.622
1619922545055,2021-05-01T19.29.05.055,253.275,-0.122,-4.085,-2.378
1619922545096,2021-05-01T19.29.05.096,253.316,2.561,-3.598,-4.878
1619922545136,2021-05-01T19.29.05.136,253.356,2.378,-1.829,-8.720
1619922545176,2021-05-01T19.29.05.176,253.396,1.829,0.061,-14.756
1619922545217,2021-05-01T19.29.05.217,253.437,9.512,10.183,-38.963
1619922545256,2021-05-01T19.29.05.256,253.476,21.829,26.159,-96.280
1619922545297,2021-05-01T19.29.05.297,253.517,3.232,13.049,-122.988
1619922545337,2021-05-01T19.29.05.337,253.557,-12.561,-67.866,21.829
1619922545378,2021-05-01T19.29.05.378,253.598,-6.646,-125.671,229.939
1619922545417,2021-05-01T19.29.05.417,253.637,-1.341,-71.951,145.549
1619922545458,2021-05-01T19.29.05.458,253.678,9.695,25.488,-67.012
1619922545498,2021-05-01T19.29.05.498,253.718,3.902,51.951,-113.963
1619922545539,2021-05-01T19.29.05.539,253.759,10.122,21.463,-50.366
1619922545578,2021-05-01T19.29.05.578,253.798,11.159,0.061,-1.220
1619922545619,2021-05-01T19.29.05.619,253.839,1.646,-1.829,13.841
1619922545659,2021-05-01T19.29.05.659,253.879,-3.354,2.866,14.817
1619922545700,2021-05-01T19.29.05.700,253.920,-0.976,5.976,8.598
1619922545739,2021-05-01T19.29.05.739,253.959,1.951,3.232,1.890
1619922545780,2021-05-01T19.29.05.780,254.000,2.012,-0.122,-2.622
1619922545820,2021-05-01T19.29.05.820,254.040,-1.402,-0.671,-4.817
1619922545861,2021-05-01T19.29.05.861,254.081,-4.329,1.037,-5.549
1619922545901,2021-05-01T19.29.05.901,254.121,-5.488,1.280,-5.610
1619922545940,2021-05-01T19.29.05.940,254.160,-3.415,1.524,-4.207
1619922545981,2021-05-01T19.29.05.981,254.201,0.671,1.829,-2.988
1619922546021,2021-05-01T19.29.06.021,254.241,1.646,1.402,-2.500
1619922546062,2021-05-01T19.29.06.062,254.282,-0.183,0.000,-0.976
1619922546101,2021-05-01T19.29.06.101,254.321,-2.073,-0.854,0.793
1619922546142,2021-05-01T19.29.06.142,254.362,-3.476,-0.854,1.402
1619922546182,2021-05-01T19.29.06.182,254.402,-4.085,-0.427,1.585
1619922546223,2021-05-01T19.29.06.223,254.443,-2.561,-0.671,1.829
1619922546262,2021-05-01T19.29.06.262,254.482,-0.183,-1.890,2.256
1619922546303,2021-05-01T19.29.06.303,254.523,2.378,-3.232,2.683
1619922546343,2021-05-01T19.29.06.343,254.563,3.232,-3.598,2.927
1619922546384,2021-05-01T19.29.06.384,254.604,2.500,-3.293,2.439
1619922546424,2021-05-01T19.29.06.424,254.644,1.524,-2.805,1.280
1619922546465,2021-05-01T19.29.06.465,254.685,1.098,-2.134,0.610
1619922546504,2021-05-01T19.29.06.504,254.724,1.524,-1.341,0.793
1619922546545,2021-05-01T19.29.06.545,254.765,2.073,-0.183,0.854
1619922546585,2021-05-01T19.29.06.585,254.805,1.829,1.098,0.427
1619922546624,2021-05-01T19.29.06.624,254.844,1.098,1.159,0.122
1619922546665,2021-05-01T19.29.06.665,254.885,0.366,1.768,0.305
1619922546705,2021-05-01T19.29.06.705,254.925,-0.122,1.951,0.122
1619922546746,2021-05-01T19.29.06.746,254.966,-0.183,1.829,-0.427
1619922546785,2021-05-01T19.29.06.785,255.005,-0.122,2.073,-0.427
1619922546826,2021-05-01T19.29.06.826,255.046,0.549,2.073,0.183
1619922546866,2021-05-01T19.29.06.866,255.086,2.073,1.829,0.976
1619922546907,2021-05-01T19.29.06.907,255.127,6.646,6.402,-1.829
1619922546947,2021-05-01T19.29.06.947,255.167,25.366,46.280,-52.744
1619922546988,2021-05-01T19.29.06.988,255.208,38.293,129.329,-202.317
1619922547027,2021-05-01T19.29.07.027,255.247,30.488,184.756,-312.988
1619922547068,2021-05-01T19.29.07.068,255.288,20.915,104.390,-206.220
1619922547108,2021-05-01T19.29.07.108,255.328,12.927,-15.732,20.244
1619922547149,2021-05-01T19.29.07.149,255.369,1.524,-44.390,114.939
1619922547188,2021-05-01T19.29.07.188,255.408,-0.610,-30.671,83.354
1619922547229,2021-05-01T19.29.07.229,255.449,-3.232,-17.439,43.963
1619922547269,2021-05-01T19.29.07.269,255.489,-7.134,-11.463,31.890
1619922547310,2021-05-01T19.29.07.310,255.530,-6.402,-12.378,30.122
1619922547349,2021-05-01T19.29.07.349,255.569,-4.329,-15.427,30.793
1619922547389,2021-05-01T19.29.07.389,255.609,-6.707,-18.598,32.805
1619922547430,2021-05-01T19.29.07.430,255.650,-7.134,-19.146,35.732
1619922547469,2021-05-01T19.29.07.469,255.689,-6.037,-20.732,39.146
1619922547510,2021-05-01T19.29.07.510,255.730,-2.683,-20.610,38.720
1619922547550,2021-05-01T19.29.07.550,255.770,-1.402,-16.341,36.585
1619922547591,2021-05-01T19.29.07.591,255.811,-0.915,-12.134,31.585
1619922547631,2021-05-01T19.29.07.631,255.851,-2.256,-9.512,25.305
1619922547672,2021-05-01T19.29.07.672,255.892,-6.463,-8.537,21.951
1619922547711,2021-05-01T19.29.07.711,255.931,-7.073,-8.232,19.756
1619922547752,2021-05-01T19.29.07.752,255.972,-5.183,-9.573,17.744
1619922547792,2021-05-01T19.29.07.792,256.012,-4.085,-11.098,17.012
1619922547833,2021-05-01T19.29.07.833,256.053,-2.256,-11.829,16.402
1619922547872,2021-05-01T19.29.07.872,256.092,-1.402,-10.732,15.366
1619922547913,2021-05-01T19.29.07.913,256.133,-2.378,-8.293,14.634
1619922547953,2021-05-01T19.29.07.953,256.173,-3.049,-6.220,12.683
1619922547992,2021-05-01T19.29.07.992,256.212,-4.268,-4.146,10.488
1619922548033,2021-05-01T19.29.08.033,256.253,-4.390,-1.829,7.927
1619922548073,2021-05-01T19.29.08.073,256.293,-4.207,-1.037,4.573
1619922548114,2021-05-01T19.29.08.114,256.334,-3.232,-0.854,1.951
1619922548154,2021-05-01T19.29.08.154,256.374,-1.159,-0.488,0.183
1619922548195,2021-05-01T19.29.08.195,256.415,-1.402,-0.427,-0.610
1619922548234,2021-05-01T19.29.08.234,256.454,-2.622,-1.646,0.366
1619922548275,2021-05-01T19.29.08.275,256.495,-2.622,-3.537,2.012
1619922548315,2021-05-01T19.29.08.315,256.535,-1.890,-4.390,2.073
1619922548356,2021-05-01T19.29.08.356,256.576,-1.585,-3.841,0.610
1619922548395,2021-05-01T19.29.08.395,256.615,-2.500,-2.805,-0.305
1619922548436,2021-05-01T19.29.08.436,256.656,-3.780,-4.634,1.159
1619922548476,2021-05-01T19.29.08.476,256.696,-5.854,-9.207,5.549
1619922548517,2021-05-01T19.29.08.517,256.737,-6.037,-11.951,9.634
1619922548556,2021-05-01T19.29.08.556,256.776,-3.841,-11.280,10.671
1619922548597,2021-05-01T19.29.08.597,256.817,-3.780,-7.622,8.110
1619922548637,2021-05-01T19.29.08.637,256.857,-2.866,-2.622,2.439
1619922548678,2021-05-01T19.29.08.678,256.898,1.159,5.671,-7.500
1619922548718,2021-05-01T19.29.08.718,256.938,17.683,33.354,-51.098
1619922548757,2021-05-01T19.29.08.757,256.977,23.354,73.902,-165.976
1619922548798,2021-05-01T19.29.08.798,257.018,14.146,113.598,-269.817
1619922548838,2021-05-01T19.29.08.838,257.058,14.207,107.866,-257.134
1619922548879,2021-05-01T19.29.08.879,257.099,-4.024,13.476,-89.939
1619922548918,2021-05-01T19.29.08.918,257.138,-41.768,-82.439,108.902
1619922548959,2021-05-01T19.29.08.959,257.179,-75.122,-142.561,218.537
1619922548999,2021-05-01T19.29.08.999,257.219,-104.146,-174.329,260.122
1619922549040,2021-05-01T19.29.09.040,257.260,-88.049,-171.098,250.732
1619922549079,2021-05-01T19.29.09.079,257.299,-20.366,-122.439,158.720
1619922549120,2021-05-01T19.29.09.120,257.340,-7.256,-44.695,62.988
1619922549160,2021-05-01T19.29.09.160,257.380,0.000,11.951,10.366
1619922549201,2021-05-01T19.29.09.201,257.421,12.744,28.293,-14.756
1619922549240,2021-05-01T19.29.09.240,257.460,19.024,22.195,-21.646
1619922549281,2021-05-01T19.29.09.281,257.501,25.976,6.646,-23.110
1619922549321,2021-05-01T19.29.09.321,257.541,23.049,-3.049,-17.927
1619922549362,2021-05-01T19.29.09.362,257.582,14.817,-1.280,-10.000
1619922549402,2021-05-01T19.29.09.402,257.622,9.146,5.854,-6.707
1619922549441,2021-05-01T19.29.09.441,257.661,5.549,9.634,-9.268
1619922549482,2021-05-01T19.29.09.482,257.702,2.927,12.073,-13.354
1619922549522,2021-05-01T19.29.09.522,257.742,2.256,13.537,-16.646
1619922549563,2021-05-01T19.29.09.563,257.783,4.756,11.646,-17.561
1619922549602,2021-05-01T19.29.09.602,257.822,8.354,9.451,-15.610
1619922549643,2021-05-01T19.29.09.643,257.863,10.427,7.683,-12.012
1619922549683,2021-05-01T19.29.09.683,257.903,10.610,4.451,-7.866
1619922549724,2021-05-01T19.29.09.724,257.944,9.024,1.402,-3.232
1619922549763,2021-05-01T19.29.09.763,257.983,8.476,-1.768,1.280
1619922549804,2021-05-01T19.29.09.804,258.024,5.549,-3.110,4.268
1619922549844,2021-05-01T19.29.09.844,258.064,0.488,-2.866,5.244
1619922549885,2021-05-01T19.29.09.885,258.105,-1.585,-4.329,4.878
1619922549925,2021-05-01T19.29.09.925,258.145,1.829,-5.976,3.963
1619922549966,2021-05-01T19.29.09.966,258.186,5.183,-5.122,2.317
1619922550005,2021-05-01T19.29.10.005,258.225,5.671,-3.780,0.061
1619922550046,2021-05-01T19.29.10.046,258.266,5.061,-2.256,-1.098
1619922550086,2021-05-01T19.29.10.086,258.306,2.561,-0.305,-0.732
1619922550127,2021-05-01T19.29.10.127,258.347,1.402,0.366,0.305
1619922550166,2021-05-01T19.29.10.166,258.386,2.012,1.463,0.610
1619922550206,2021-05-01T19.29.10.206,258.426,2.439,2.561,0.122
1619922550247,2021-05-01T19.29.10.247,258.467,2.866,2.622,-0.427
1619922550286,2021-05-01T19.29.10.286,258.506,3.171,1.098,-0.305
1619922550327,2021-05-01T19.29.10.327,258.547,2.683,-0.793,0.366
1619922550367,2021-05-01T19.29.10.367,258.587,1.159,-0.610,0.854
1619922550408,2021-05-01T19.29.10.408,258.628,-0.305,1.524,0.244
1619922550447,2021-05-01T19.29.10.447,258.667,-0.305,3.780,-1.707
1619922550489,2021-05-01T19.29.10.489,258.709,2.744,4.573,-5.305
1619922550528,2021-05-01T19.29.10.528,258.748,5.488,7.195,-8.963
1619922550569,2021-05-01T19.29.10.569,258.789,2.439,8.476,-10.549
1619922550609,2021-05-01T19.29.10.609,258.829,0.671,7.256,-9.085
1619922550650,2021-05-01T19.29.10.650,258.870,1.341,5.976,-6.159
1619922550689,2021-05-01T19.29.10.689,258.909,2.805,4.878,-3.902
1619922550730,2021-05-01T19.29.10.730,258.950,2.317,4.390,-3.476
1619922550770,2021-05-01T19.29.10.770,258.990,0.976,4.207,-3.476
1619922550811,2021-05-01T19.29.10.811,259.031,1.220,3.232,-3.171
1619922550850,2021-05-01T19.29.10.850,259.070,1.463,1.768,-2.683
1619922550890,2021-05-01T19.29.10.890,259.110,0.976,0.854,-1.524
1619922550931,2021-05-01T19.29.10.931,259.151,0.610,0.183,-0.122
1619922550970,2021-05-01T19.29.10.970,259.190,0.305,-0.183,0.976
1619922551011,2021-05-01T19.29.11.011,259.231,-0.061,0.000,0.976
1619922551051,2021-05-01T19.29.11.051,259.271,-0.427,0.183,0.488
1619922551092,2021-05-01T19.29.11.092,259.312,-1.159,1.098,0.488
1619922551132,2021-05-01T19.29.11.132,259.352,-1.829,1.524,0.549
1619922551173,2021-05-01T19.29.11.173,259.393,-1.341,0.793,0.854
1619922551212,2021-05-01T19.29.11.212,259.432,-0.061,0.000,0.854
1619922551253,2021-05-01T19.29.11.253,259.473,0.549,-0.427,0.915
1619922551293,2021-05-01T19.29.11.293,259.513,0.122,-0.305,0.976
1619922551334,2021-05-01T19.29.11.334,259.554,0.976,-0.793,1.585
1619922551373,2021-05-01T19.29.11.373,259.593,1.707,-1.463,3.293
1619922551414,2021-05-01T19.29.11.414,259.634,0.854,-2.256,5.976
1619922551454,2021-05-01T19.29.11.454,259.674,0.732,2.439,8.415
1619922551495,2021-05-01T19.29.11.495,259.715,7.195,28.598,3.049
1619922551534,2021-05-01T19.29.11.534,259.754,33.049,77.073,-38.841
1619922551574,2021-05-01T19.29.11.574,259.794,58.232,144.390,-167.378
1619922551615,2021-05-01T19.29.11.615,259.835,70.549,218.293,-321.829
1619922551655,2021-05-01T19.29.11.655,259.875,88.049,240.244,-352.439
1619922551696,2021-05-01T19.29.11.696,259.916,84.085,179.939,-252.805
1619922551735,2021-05-01T19.29.11.735,259.955,33.841,91.037,-100.122
1619922551776,2021-05-01T19.29.11.776,259.996,0.244,31.829,-6.829
1619922551816,2021-05-01T19.29.11.816,260.036,-2.561,1.098,16.829
1619922551857,2021-05-01T19.29.11.857,260.077,-2.073,-9.817,12.622
1619922551896,2021-05-01T19.29.11.896,260.116,-3.293,-5.671,1.829
1619922551937,2021-05-01T19.29.11.937,260.157,-4.573,-1.402,-2.256
1619922551977,2021-05-01T19.29.11.977,260.197,-6.524,-1.463,0.000
