epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619922513667,2021-05-01T19.28.33.667,221.646,0.187,0.774,-0.601
1619922513747,2021-05-01T19.28.33.747,221.726,0.200,0.782,-0.606
1619922513828,2021-05-01T19.28.33.828,221.807,0.181,0.779,-0.604
1619922513908,2021-05-01T19.28.33.908,221.887,0.186,0.772,-0.604
1619922513989,2021-05-01T19.28.33.989,221.968,0.167,0.775,-0.614
1619922514070,2021-05-01T19.28.34.070,222.049,-0.256,0.752,-0.662
1619922514150,2021-05-01T19.28.34.150,222.129,0.255,0.514,-0.835
1619922514231,2021-05-01T19.28.34.231,222.210,1.091,0.528,-0.696
1619922514310,2021-05-01T19.28.34.310,222.289,0.361,0.600,-0.691
1619922514390,2021-05-01T19.28.34.390,222.369,0.083,0.693,-0.737
1619922514471,2021-05-01T19.28.34.471,222.450,0.137,0.729,-0.697
1619922514551,2021-05-01T19.28.34.551,222.530,-0.149,0.633,-0.735
1619922514632,2021-05-01T19.28.34.632,222.611,0.263,0.553,-0.869
1619922514713,2021-05-01T19.28.34.713,222.692,0.416,0.589,-0.809
1619922514793,2021-05-01T19.28.34.793,222.772,0.198,0.651,-0.760
1619922514874,2021-05-01T19.28.34.874,222.853,0.220,0.624,-0.816
1619922514954,2021-05-01T19.28.34.954,222.933,0.256,0.568,-0.855
1619922515035,2021-05-01T19.28.35.035,223.014,0.181,0.532,-0.893
1619922515115,2021-05-01T19.28.35.115,223.094,0.114,0.475,-0.885
1619922515196,2021-05-01T19.28.35.196,223.175,-0.046,0.493,-0.831
1619922515277,2021-05-01T19.28.35.277,223.256,-0.098,0.637,-0.823
1619922515357,2021-05-01T19.28.35.357,223.336,-0.012,0.659,-0.821
1619922515438,2021-05-01T19.28.35.438,223.417,0.057,0.631,-0.792
1619922515518,2021-05-01T19.28.35.518,223.497,0.091,0.640,-0.781
1619922515599,2021-05-01T19.28.35.599,223.578,0.113,0.644,-0.773
1619922515678,2021-05-01T19.28.35.678,223.657,0.145,0.614,-0.750
1619922515759,2021-05-01T19.28.35.759,223.738,0.186,0.605,-0.774
1619922515839,2021-05-01T19.28.35.839,223.818,0.180,0.612,-0.825
1619922515920,2021-05-01T19.28.35.920,223.899,0.195,0.638,-0.807
1619922516000,2021-05-01T19.28.36.000,223.979,0.225,0.685,-0.765
1619922516081,2021-05-01T19.28.36.081,224.060,0.205,0.686,-0.733
1619922516161,2021-05-01T19.28.36.161,224.140,0.215,0.687,-0.685
1619922516242,2021-05-01T19.28.36.242,224.221,0.306,0.662,-0.653
1619922516322,2021-05-01T19.28.36.322,224.301,0.353,0.735,-0.646
1619922516403,2021-05-01T19.28.36.403,224.382,0.367,0.711,-0.554
1619922516484,2021-05-01T19.28.36.484,224.463,0.384,0.717,-0.517
1619922516564,2021-05-01T19.28.36.564,224.543,0.401,0.777,-0.523
1619922516645,2021-05-01T19.28.36.645,224.624,0.396,0.795,-0.470
1619922516725,2021-05-01T19.28.36.725,224.704,0.372,0.806,-0.398
1619922516806,2021-05-01T19.28.36.806,224.785,0.345,0.820,-0.422
1619922516886,2021-05-01T19.28.36.886,224.865,0.399,0.744,-0.469
1619922516967,2021-05-01T19.28.36.967,224.946,0.438,0.734,-0.482
1619922517046,2021-05-01T19.28.37.046,225.025,0.411,0.763,-0.535
1619922517127,2021-05-01T19.28.37.127,225.106,0.320,0.789,-0.568
1619922517207,2021-05-01T19.28.37.207,225.186,0.258,0.742,-0.577
1619922517288,2021-05-01T19.28.37.288,225.267,0.272,0.681,-0.572
1619922517368,2021-05-01T19.28.37.368,225.347,0.472,0.435,-0.545
1619922517449,2021-05-01T19.28.37.449,225.428,0.327,0.410,-0.936
1619922517530,2021-05-01T19.28.37.530,225.509,-0.295,0.434,-1.268
1619922517610,2021-05-01T19.28.37.610,225.589,-0.540,0.454,-1.013
1619922517691,2021-05-01T19.28.37.691,225.670,0.105,0.413,-0.840
1619922517771,2021-05-01T19.28.37.771,225.750,-0.018,0.447,-0.949
1619922517852,2021-05-01T19.28.37.852,225.831,-0.007,0.440,-0.970
1619922517932,2021-05-01T19.28.37.932,225.911,0.066,0.417,-0.904
1619922518013,2021-05-01T19.28.38.013,225.992,0.047,0.430,-0.904
1619922518093,2021-05-01T19.28.38.093,226.072,0.021,0.449,-0.922
1619922518174,2021-05-01T19.28.38.174,226.153,-0.008,0.471,-0.938
1619922518255,2021-05-01T19.28.38.255,226.234,-0.101,0.515,-0.946
1619922518335,2021-05-01T19.28.38.335,226.314,-0.025,0.490,-0.893
1619922518416,2021-05-01T19.28.38.416,226.395,0.069,0.500,-0.851
1619922518495,2021-05-01T19.28.38.495,226.474,0.087,0.557,-0.845
1619922518575,2021-05-01T19.28.38.575,226.554,0.108,0.582,-0.824
1619922518656,2021-05-01T19.28.38.656,226.635,0.129,0.587,-0.791
1619922518737,2021-05-01T19.28.38.737,226.716,0.117,0.625,-0.797
1619922518817,2021-05-01T19.28.38.817,226.796,0.119,0.625,-0.786
1619922518898,2021-05-01T19.28.38.898,226.877,0.125,0.638,-0.776
1619922518978,2021-05-01T19.28.38.978,226.957,0.119,0.634,-0.773
1619922519059,2021-05-01T19.28.39.059,227.038,0.167,0.607,-0.768
1619922519139,2021-05-01T19.28.39.139,227.118,0.556,0.381,-0.739
1619922519220,2021-05-01T19.28.39.220,227.199,0.192,0.131,-1.080
1619922519301,2021-05-01T19.28.39.301,227.280,-1.222,0.577,-1.135
1619922519381,2021-05-01T19.28.39.381,227.360,-0.317,0.491,-0.881
1619922519462,2021-05-01T19.28.39.462,227.441,0.488,0.422,-0.839
1619922519542,2021-05-01T19.28.39.542,227.521,0.100,0.562,-0.858
1619922519623,2021-05-01T19.28.39.623,227.602,0.005,0.577,-0.831
1619922519703,2021-05-01T19.28.39.703,227.682,0.088,0.544,-0.809
1619922519784,2021-05-01T19.28.39.784,227.763,0.091,0.558,-0.856
1619922519864,2021-05-01T19.28.39.864,227.843,0.063,0.593,-0.881
1619922519944,2021-05-01T19.28.39.944,227.923,0.077,0.562,-0.828
1619922520024,2021-05-01T19.28.40.024,228.003,0.109,0.555,-0.812
1619922520105,2021-05-01T19.28.40.105,228.084,0.088,0.581,-0.833
1619922520185,2021-05-01T19.28.40.185,228.164,0.042,0.595,-0.837
1619922520266,2021-05-01T19.28.40.266,228.245,0.033,0.597,-0.826
1619922520346,2021-05-01T19.28.40.346,228.325,0.027,0.603,-0.831
1619922520427,2021-05-01T19.28.40.427,228.406,-0.062,0.626,-0.851
1619922520508,2021-05-01T19.28.40.508,228.487,-0.620,0.587,-0.900
1619922520588,2021-05-01T19.28.40.588,228.567,-0.271,-0.143,-1.074
1619922520669,2021-05-01T19.28.40.669,228.648,1.044,0.048,-1.153
1619922520749,2021-05-01T19.28.40.749,228.728,0.494,0.548,-0.990
1619922520830,2021-05-01T19.28.40.830,228.809,-0.121,0.408,-0.909
1619922520910,2021-05-01T19.28.40.910,228.889,0.044,0.386,-0.934
1619922520991,2021-05-01T19.28.40.991,228.970,0.088,0.436,-0.948
1619922521072,2021-05-01T19.28.41.072,229.051,0.071,0.457,-0.949
1619922521152,2021-05-01T19.28.41.152,229.131,0.090,0.453,-0.910
1619922521233,2021-05-01T19.28.41.233,229.212,0.147,0.440,-0.901
1619922521313,2021-05-01T19.28.41.313,229.292,0.106,0.447,-0.911
1619922521394,2021-05-01T19.28.41.394,229.373,0.066,0.488,-0.909
1619922521473,2021-05-01T19.28.41.473,229.452,-0.014,0.520,-0.849
1619922521553,2021-05-01T19.28.41.553,229.532,0.059,0.593,-0.825
1619922521634,2021-05-01T19.28.41.634,229.613,0.130,0.600,-0.795
1619922521715,2021-05-01T19.28.41.715,229.694,0.176,0.604,-0.786
1619922521795,2021-05-01T19.28.41.795,229.774,0.167,0.631,-0.795
1619922521876,2021-05-01T19.28.41.876,229.855,0.170,0.629,-0.771
1619922521956,2021-05-01T19.28.41.956,229.935,0.171,0.636,-0.761
1619922522037,2021-05-01T19.28.42.037,230.016,0.164,0.644,-0.762
1619922522117,2021-05-01T19.28.42.117,230.096,0.177,0.632,-0.748
1619922522198,2021-05-01T19.28.42.198,230.177,0.137,0.545,-0.677
1619922522279,2021-05-01T19.28.42.279,230.258,-0.021,0.315,-0.663
1619922522359,2021-05-01T19.28.42.359,230.338,0.081,0.508,-1.147
1619922522440,2021-05-01T19.28.42.440,230.419,-0.021,0.313,-1.288
1619922522520,2021-05-01T19.28.42.520,230.499,-0.067,0.233,-1.134
1619922522601,2021-05-01T19.28.42.601,230.580,-0.026,0.282,-1.031
1619922522681,2021-05-01T19.28.42.681,230.660,-0.026,0.290,-0.920
1619922522762,2021-05-01T19.28.42.762,230.741,-0.022,0.367,-0.864
1619922522843,2021-05-01T19.28.42.843,230.822,0.031,0.471,-0.824
1619922522922,2021-05-01T19.28.42.922,230.901,-0.007,0.107,-0.589
1619922523002,2021-05-01T19.28.43.002,230.981,-0.182,0.499,-1.093
1619922523083,2021-05-01T19.28.43.083,231.062,-0.175,0.260,-1.325
1619922523163,2021-05-01T19.28.43.163,231.142,-0.157,0.053,-1.133
1619922523244,2021-05-01T19.28.43.244,231.223,-0.134,0.147,-1.036
1619922523324,2021-05-01T19.28.43.324,231.303,-0.126,0.221,-0.977
1619922523405,2021-05-01T19.28.43.405,231.384,-0.128,0.277,-0.970
1619922523486,2021-05-01T19.28.43.486,231.465,-0.079,0.328,-0.934
1619922523566,2021-05-01T19.28.43.566,231.545,-0.050,0.417,-0.915
1619922523647,2021-05-01T19.28.43.647,231.626,-0.022,0.451,-0.923
1619922523727,2021-05-01T19.28.43.727,231.706,0.018,0.517,-0.917
1619922523808,2021-05-01T19.28.43.808,231.787,0.032,0.519,-0.823
1619922523888,2021-05-01T19.28.43.888,231.867,0.058,0.610,-0.794
1619922523969,2021-05-01T19.28.43.969,231.948,0.061,0.678,-0.837
1619922524050,2021-05-01T19.28.44.050,232.029,0.075,0.639,-0.760
1619922524130,2021-05-01T19.28.44.130,232.109,0.125,0.645,-0.639
1619922524211,2021-05-01T19.28.44.211,232.190,0.152,0.782,-0.715
1619922524291,2021-05-01T19.28.44.291,232.270,0.117,0.796,-0.704
1619922524372,2021-05-01T19.28.44.372,232.351,0.147,0.759,-0.603
1619922524451,2021-05-01T19.28.44.451,232.430,0.200,0.775,-0.562
1619922524531,2021-05-01T19.28.44.531,232.510,0.295,0.815,-0.527
1619922524612,2021-05-01T19.28.44.612,232.591,0.287,0.745,-0.230
1619922524693,2021-05-01T19.28.44.693,232.672,0.269,0.925,-0.403
1619922524773,2021-05-01T19.28.44.773,232.752,0.245,0.955,-0.640
1619922524854,2021-05-01T19.28.44.854,232.833,0.208,0.817,-0.570
1619922524934,2021-05-01T19.28.44.934,232.913,0.249,0.738,-0.445
1619922525015,2021-05-01T19.28.45.015,232.994,0.291,0.798,-0.374
1619922525095,2021-05-01T19.28.45.095,233.074,0.300,0.913,-0.098
1619922525176,2021-05-01T19.28.45.176,233.155,0.311,1.012,0.298
1619922525257,2021-05-01T19.28.45.257,233.236,0.309,1.049,-0.004
1619922525337,2021-05-01T19.28.45.337,233.316,0.280,0.917,-0.228
1619922525418,2021-05-01T19.28.45.418,233.397,0.266,0.820,-0.271
1619922525498,2021-05-01T19.28.45.498,233.477,0.273,0.859,-0.374
1619922525579,2021-05-01T19.28.45.579,233.558,0.323,0.900,-0.266
1619922525659,2021-05-01T19.28.45.659,233.638,0.320,0.943,-0.190
1619922525740,2021-05-01T19.28.45.740,233.719,0.267,0.919,-0.384
1619922525821,2021-05-01T19.28.45.821,233.800,0.216,0.867,-0.163
1619922525901,2021-05-01T19.28.45.901,233.880,0.287,0.914,0.401
1619922525980,2021-05-01T19.28.45.980,233.959,0.395,1.024,0.050
1619922526061,2021-05-01T19.28.46.061,234.040,0.351,0.962,-0.133
1619922526141,2021-05-01T19.28.46.141,234.120,0.295,0.832,-0.182
1619922526222,2021-05-01T19.28.46.222,234.201,0.277,0.811,-0.339
1619922526302,2021-05-01T19.28.46.302,234.281,0.264,0.841,-0.444
1619922526383,2021-05-01T19.28.46.383,234.362,0.274,0.883,-0.498
1619922526464,2021-05-01T19.28.46.464,234.443,0.268,0.849,-0.522
1619922526544,2021-05-01T19.28.46.544,234.523,0.235,0.798,-0.531
1619922526625,2021-05-01T19.28.46.625,234.604,0.203,0.771,-0.569
1619922526705,2021-05-01T19.28.46.705,234.684,0.209,0.783,-0.618
1619922526786,2021-05-01T19.28.46.786,234.765,0.237,0.794,-0.620
1619922526866,2021-05-01T19.28.46.866,234.845,0.235,0.771,-0.598
1619922526947,2021-05-01T19.28.46.947,234.926,0.205,0.778,-0.604
1619922527028,2021-05-01T19.28.47.028,235.007,-0.066,0.869,-0.659
1619922527108,2021-05-01T19.28.47.108,235.087,0.061,0.655,-0.738
1619922527189,2021-05-01T19.28.47.189,235.168,0.910,0.557,-0.542
1619922527269,2021-05-01T19.28.47.269,235.248,0.278,0.745,-0.589
1619922527350,2021-05-01T19.28.47.350,235.329,0.125,0.789,-0.635
1619922527429,2021-05-01T19.28.47.429,235.408,0.245,0.738,-0.599
1619922527509,2021-05-01T19.28.47.509,235.488,0.261,0.743,-0.639
1619922527590,2021-05-01T19.28.47.590,235.569,0.205,0.763,-0.651
1619922527671,2021-05-01T19.28.47.671,235.650,0.168,0.751,-0.642
1619922527751,2021-05-01T19.28.47.751,235.730,0.159,0.749,-0.652
1619922527832,2021-05-01T19.28.47.832,235.811,0.116,0.802,-0.670
1619922527912,2021-05-01T19.28.47.912,235.891,-0.271,0.720,-0.656
1619922527993,2021-05-01T19.28.47.993,235.972,-0.028,0.330,-0.882
1619922528073,2021-05-01T19.28.48.073,236.052,1.272,0.433,-0.873
1619922528154,2021-05-01T19.28.48.154,236.133,0.436,0.595,-0.749
1619922528235,2021-05-01T19.28.48.235,236.214,-0.042,0.614,-0.759
1619922528315,2021-05-01T19.28.48.315,236.294,0.313,0.597,-0.757
1619922528396,2021-05-01T19.28.48.396,236.375,0.305,0.611,-0.755
1619922528476,2021-05-01T19.28.48.476,236.455,0.153,0.662,-0.774
1619922528557,2021-05-01T19.28.48.557,236.536,0.104,0.662,-0.751
1619922528637,2021-05-01T19.28.48.637,236.616,0.114,0.658,-0.739
1619922528718,2021-05-01T19.28.48.718,236.697,0.120,0.672,-0.750
1619922528797,2021-05-01T19.28.48.797,236.776,0.103,0.676,-0.751
1619922528878,2021-05-01T19.28.48.878,236.857,0.089,0.679,-0.748
1619922528958,2021-05-01T19.28.48.958,236.937,0.104,0.689,-0.751
1619922529039,2021-05-01T19.28.49.039,237.018,0.096,0.678,-0.740
1619922529119,2021-05-01T19.28.49.119,237.098,0.101,0.686,-0.740
1619922529200,2021-05-01T19.28.49.200,237.179,0.110,0.687,-0.735
1619922529280,2021-05-01T19.28.49.280,237.259,0.123,0.688,-0.731
1619922529361,2021-05-01T19.28.49.361,237.340,0.129,0.699,-0.729
1619922529442,2021-05-01T19.28.49.442,237.421,0.123,0.699,-0.724
1619922529522,2021-05-01T19.28.49.522,237.501,0.115,0.693,-0.711
1619922529603,2021-05-01T19.28.49.603,237.582,0.119,0.702,-0.716
1619922529683,2021-05-01T19.28.49.683,237.662,0.133,0.717,-0.725
1619922529764,2021-05-01T19.28.49.764,237.743,0.238,0.663,-0.691
1619922529844,2021-05-01T19.28.49.844,237.823,0.646,0.451,-0.759
1619922529925,2021-05-01T19.28.49.925,237.904,-0.525,0.401,-0.945
1619922530006,2021-05-01T19.28.50.006,237.985,-0.647,0.777,-0.825
1619922530086,2021-05-01T19.28.50.086,238.065,-0.018,0.668,-0.728
1619922530167,2021-05-01T19.28.50.167,238.146,-0.085,0.674,-0.751
1619922530246,2021-05-01T19.28.50.246,238.225,-0.117,0.710,-0.745
1619922530326,2021-05-01T19.28.50.326,238.305,-0.099,0.711,-0.711
1619922530407,2021-05-01T19.28.50.407,238.386,-0.095,0.719,-0.705
1619922530488,2021-05-01T19.28.50.488,238.467,-0.101,0.731,-0.710
1619922530568,2021-05-01T19.28.50.568,238.547,-0.100,0.736,-0.702
1619922530649,2021-05-01T19.28.50.649,238.628,-0.100,0.737,-0.690
1619922530729,2021-05-01T19.28.50.729,238.708,-0.090,0.742,-0.692
1619922530810,2021-05-01T19.28.50.810,238.789,-0.081,0.743,-0.691
1619922530890,2021-05-01T19.28.50.890,238.869,-0.083,0.746,-0.690
1619922530971,2021-05-01T19.28.50.971,238.950,-0.069,0.738,-0.688
1619922531051,2021-05-01T19.28.51.051,239.030,-0.068,0.743,-0.694
1619922531132,2021-05-01T19.28.51.132,239.111,-0.068,0.743,-0.694
1619922531213,2021-05-01T19.28.51.213,239.192,-0.066,0.741,-0.692
1619922531293,2021-05-01T19.28.51.293,239.272,-0.064,0.743,-0.692
1619922531374,2021-05-01T19.28.51.374,239.353,-0.067,0.740,-0.695
1619922531454,2021-05-01T19.28.51.454,239.433,-0.082,0.739,-0.700
1619922531535,2021-05-01T19.28.51.535,239.514,-0.076,0.733,-0.702
1619922531615,2021-05-01T19.28.51.615,239.594,-0.068,0.734,-0.701
1619922531695,2021-05-01T19.28.51.695,239.674,-0.069,0.737,-0.699
1619922531775,2021-05-01T19.28.51.775,239.754,-0.046,0.730,-0.694
1619922531856,2021-05-01T19.28.51.856,239.835,-0.012,0.715,-0.688
1619922531936,2021-05-01T19.28.51.936,239.915,-0.070,0.729,-0.733
1619922532017,2021-05-01T19.28.52.017,239.996,-0.417,0.744,-0.767
1619922532097,2021-05-01T19.28.52.097,240.076,0.150,0.605,-0.738
1619922532178,2021-05-01T19.28.52.178,240.157,0.614,0.506,-0.750
1619922532259,2021-05-01T19.28.52.259,240.238,-0.269,0.565,-0.886
1619922532339,2021-05-01T19.28.52.339,240.318,-0.396,0.679,-0.860
1619922532420,2021-05-01T19.28.52.420,240.399,-0.029,0.590,-0.788
1619922532500,2021-05-01T19.28.52.500,240.479,-0.147,0.603,-0.840
1619922532581,2021-05-01T19.28.52.581,240.560,-0.092,0.611,-0.851
1619922532661,2021-05-01T19.28.52.661,240.640,-0.058,0.598,-0.821
1619922532742,2021-05-01T19.28.52.742,240.721,-0.117,0.592,-0.828
1619922532822,2021-05-01T19.28.52.822,240.801,-0.144,0.613,-0.877
1619922532903,2021-05-01T19.28.52.903,240.882,0.010,0.527,-0.844
1619922532984,2021-05-01T19.28.52.984,240.963,0.180,0.545,-0.818
1619922533064,2021-05-01T19.28.53.064,241.043,0.202,0.589,-0.808
1619922533143,2021-05-01T19.28.53.143,241.122,0.182,0.602,-0.788
1619922533224,2021-05-01T19.28.53.224,241.203,0.151,0.624,-0.790
1619922533304,2021-05-01T19.28.53.304,241.283,0.132,0.645,-0.779
1619922533385,2021-05-01T19.28.53.385,241.364,0.130,0.656,-0.763
1619922533466,2021-05-01T19.28.53.466,241.445,0.152,0.651,-0.742
1619922533546,2021-05-01T19.28.53.546,241.525,0.177,0.664,-0.743
1619922533627,2021-05-01T19.28.53.627,241.606,0.164,0.679,-0.750
1619922533707,2021-05-01T19.28.53.707,241.686,0.163,0.678,-0.735
1619922533788,2021-05-01T19.28.53.788,241.767,0.176,0.683,-0.724
1619922533868,2021-05-01T19.28.53.868,241.847,0.208,0.687,-0.721
1619922533949,2021-05-01T19.28.53.949,241.928,0.233,0.764,-0.743
1619922534030,2021-05-01T19.28.54.030,242.009,0.243,0.801,-0.632
1619922534110,2021-05-01T19.28.54.110,242.089,0.198,0.711,-0.447
1619922534191,2021-05-01T19.28.54.191,242.170,0.270,0.750,-0.406
1619922534271,2021-05-01T19.28.54.271,242.250,0.348,0.779,-0.562
1619922534352,2021-05-01T19.28.54.352,242.331,0.354,0.826,-0.601
1619922534432,2021-05-01T19.28.54.432,242.411,0.250,0.792,-0.590
1619922534511,2021-05-01T19.28.54.511,242.490,0.294,0.738,-0.563
1619922534592,2021-05-01T19.28.54.592,242.571,0.283,0.742,-0.525
1619922534673,2021-05-01T19.28.54.673,242.652,0.248,0.741,-0.613
1619922534753,2021-05-01T19.28.54.753,242.732,0.156,0.784,-0.682
1619922534834,2021-05-01T19.28.54.834,242.813,0.129,0.783,-0.641
1619922534914,2021-05-01T19.28.54.914,242.893,0.195,0.756,-0.611
1619922534995,2021-05-01T19.28.54.995,242.974,0.216,0.781,-0.614
1619922535075,2021-05-01T19.28.55.075,243.054,0.205,0.780,-0.599
1619922535156,2021-05-01T19.28.55.156,243.135,0.197,0.776,-0.592
1619922535237,2021-05-01T19.28.55.237,243.216,0.198,0.791,-0.598
1619922535317,2021-05-01T19.28.55.317,243.296,0.188,0.800,-0.580
1619922535398,2021-05-01T19.28.55.398,243.377,0.185,0.796,-0.564
1619922535478,2021-05-01T19.28.55.478,243.457,0.201,0.803,-0.570
1619922535559,2021-05-01T19.28.55.559,243.538,0.210,0.813,-0.568
1619922535639,2021-05-01T19.28.55.639,243.618,0.145,0.831,-0.563
1619922535720,2021-05-01T19.28.55.720,243.699,0.128,0.835,-0.573
1619922535801,2021-05-01T19.28.55.801,243.780,0.269,0.831,-0.552
1619922535881,2021-05-01T19.28.55.881,243.860,0.440,0.743,-0.438
1619922535960,2021-05-01T19.28.55.960,243.939,0.454,0.771,-0.395
1619922536041,2021-05-01T19.28.56.041,244.020,0.203,0.848,-0.440
1619922536121,2021-05-01T19.28.56.121,244.100,-0.069,0.890,-0.462
1619922536202,2021-05-01T19.28.56.202,244.181,-0.249,0.893,-0.442
1619922536282,2021-05-01T19.28.56.282,244.261,-0.032,0.762,-0.461
1619922536363,2021-05-01T19.28.56.363,244.342,0.161,0.575,-0.541
1619922536444,2021-05-01T19.28.56.444,244.423,0.090,0.870,-0.943
1619922536524,2021-05-01T19.28.56.524,244.503,-0.073,0.605,-0.950
1619922536605,2021-05-01T19.28.56.605,244.584,-0.098,0.555,-0.967
1619922536685,2021-05-01T19.28.56.685,244.664,-0.038,0.591,-0.932
1619922536766,2021-05-01T19.28.56.766,244.745,-0.046,0.524,-0.841
1619922536846,2021-05-01T19.28.56.846,244.825,-0.020,0.553,-0.795
1619922536927,2021-05-01T19.28.56.927,244.906,0.032,0.566,-0.773
1619922537008,2021-05-01T19.28.57.008,244.987,0.035,0.421,-0.723
1619922537088,2021-05-01T19.28.57.088,245.067,0.064,0.751,-0.990
1619922537169,2021-05-01T19.28.57.169,245.148,0.033,0.676,-0.874
1619922537249,2021-05-01T19.28.57.249,245.228,0.152,0.625,-0.633
1619922537330,2021-05-01T19.28.57.330,245.309,0.162,0.752,-0.686
1619922537409,2021-05-01T19.28.57.409,245.388,0.167,0.796,-0.750
1619922537489,2021-05-01T19.28.57.489,245.468,0.114,0.705,-0.702
1619922537570,2021-05-01T19.28.57.570,245.549,0.134,0.709,-0.666
1619922537651,2021-05-01T19.28.57.651,245.630,0.130,0.707,-0.655
1619922537731,2021-05-01T19.28.57.731,245.710,0.143,0.731,-0.648
1619922537812,2021-05-01T19.28.57.812,245.791,0.166,0.740,-0.618
1619922537892,2021-05-01T19.28.57.892,245.871,0.166,0.684,-0.602
1619922537973,2021-05-01T19.28.57.973,245.952,0.142,0.609,-0.648
1619922538053,2021-05-01T19.28.58.053,246.032,0.155,0.866,-0.788
1619922538134,2021-05-01T19.28.58.134,246.113,0.121,0.799,-0.683
1619922538215,2021-05-01T19.28.58.215,246.194,0.123,0.784,-0.647
1619922538295,2021-05-01T19.28.58.295,246.274,0.133,0.819,-0.673
1619922538376,2021-05-01T19.28.58.376,246.355,0.116,0.776,-0.634
1619922538456,2021-05-01T19.28.58.456,246.435,0.113,0.708,-0.619
1619922538537,2021-05-01T19.28.58.537,246.516,0.134,0.706,-0.673
1619922538617,2021-05-01T19.28.58.617,246.596,0.151,0.734,-0.692
1619922538698,2021-05-01T19.28.58.698,246.677,0.145,0.711,-0.681
1619922538779,2021-05-01T19.28.58.779,246.758,0.135,0.710,-0.697
1619922538858,2021-05-01T19.28.58.858,246.837,0.142,0.717,-0.718
1619922538938,2021-05-01T19.28.58.938,246.917,0.132,0.687,-0.710
1619922539019,2021-05-01T19.28.59.019,246.998,0.143,0.682,-0.725
1619922539099,2021-05-01T19.28.59.099,247.078,0.133,0.689,-0.730
1619922539180,2021-05-01T19.28.59.180,247.159,0.142,0.675,-0.732
1619922539260,2021-05-01T19.28.59.260,247.239,0.145,0.694,-0.740
1619922539341,2021-05-01T19.28.59.341,247.320,0.135,0.682,-0.728
1619922539422,2021-05-01T19.28.59.422,247.401,0.146,0.688,-0.729
1619922539502,2021-05-01T19.28.59.502,247.481,0.157,0.687,-0.728
1619922539583,2021-05-01T19.28.59.583,247.562,0.160,0.687,-0.723
1619922539663,2021-05-01T19.28.59.663,247.642,0.167,0.683,-0.724
1619922539744,2021-05-01T19.28.59.744,247.723,0.175,0.684,-0.733
1619922539824,2021-05-01T19.28.59.824,247.803,0.160,0.684,-0.730
1619922539905,2021-05-01T19.28.59.905,247.884,0.140,0.655,-0.724
1619922539986,2021-05-01T19.28.59.986,247.965,0.108,0.529,-0.723
1619922540066,2021-05-01T19.29.00.066,248.045,0.197,0.765,-0.787
1619922540147,2021-05-01T19.29.00.147,248.126,0.237,0.715,-0.723
1619922540226,2021-05-01T19.29.00.226,248.205,0.205,0.657,-0.709
1619922540306,2021-05-01T19.29.00.306,248.285,0.188,0.649,-0.735
1619922540387,2021-05-01T19.29.00.387,248.366,0.174,0.650,-0.805
1619922540468,2021-05-01T19.29.00.468,248.447,0.142,0.580,-0.837
1619922540548,2021-05-01T19.29.00.548,248.527,0.112,0.575,-0.880
1619922540629,2021-05-01T19.29.00.629,248.608,0.086,0.548,-0.878
1619922540709,2021-05-01T19.29.00.709,248.688,0.079,0.536,-0.858
1619922540790,2021-05-01T19.29.00.790,248.769,0.076,0.533,-0.834
1619922540870,2021-05-01T19.29.00.870,248.849,0.091,0.568,-0.809
1619922540951,2021-05-01T19.29.00.951,248.930,0.096,0.601,-0.801
1619922541031,2021-05-01T19.29.01.031,249.010,0.099,0.610,-0.798
1619922541112,2021-05-01T19.29.01.112,249.091,0.098,0.622,-0.795
1619922541193,2021-05-01T19.29.01.193,249.172,0.091,0.620,-0.782
1619922541273,2021-05-01T19.29.01.273,249.252,0.103,0.634,-0.800
1619922541354,2021-05-01T19.29.01.354,249.333,0.105,0.628,-0.804
1619922541434,2021-05-01T19.29.01.434,249.413,0.106,0.623,-0.799
1619922541515,2021-05-01T19.29.01.515,249.494,0.106,0.623,-0.795
1619922541594,2021-05-01T19.29.01.594,249.573,0.104,0.623,-0.795
1619922541675,2021-05-01T19.29.01.675,249.654,0.103,0.625,-0.797
1619922541755,2021-05-01T19.29.01.755,249.734,0.028,0.630,-0.792
1619922541836,2021-05-01T19.29.01.836,249.815,-0.443,0.526,-0.829
1619922541916,2021-05-01T19.29.01.916,249.895,-0.019,0.329,-1.063
1619922541997,2021-05-01T19.29.01.997,249.976,0.589,0.376,-0.986
1619922542077,2021-05-01T19.29.02.077,250.056,0.405,0.538,-0.871
1619922542158,2021-05-01T19.29.02.158,250.137,-0.010,0.507,-0.868
1619922542239,2021-05-01T19.29.02.239,250.218,0.024,0.534,-0.883
1619922542319,2021-05-01T19.29.02.319,250.298,0.043,0.584,-0.905
1619922542400,2021-05-01T19.29.02.400,250.379,-0.194,0.540,-0.888
1619922542480,2021-05-01T19.29.02.480,250.459,-0.085,0.462,-0.812
1619922542561,2021-05-01T19.29.02.561,250.540,0.477,0.605,-0.768
1619922542641,2021-05-01T19.29.02.641,250.620,0.128,0.697,-0.815
1619922542722,2021-05-01T19.29.02.722,250.701,0.113,0.605,-0.805
1619922542802,2021-05-01T19.29.02.802,250.781,0.177,0.587,-0.811
1619922542883,2021-05-01T19.29.02.883,250.862,0.192,0.589,-0.841
1619922542964,2021-05-01T19.29.02.964,250.943,0.087,0.505,-0.852
